image_name,sunny,total_variation,brisque
00073982.png,True,46106.69140625,389569650201.4917
00068346.png,True,35643.243489583336,379487198321.5951
00066637.png,True,37990.768229166664,493377458503.22
00067623.png,True,33373.766927083336,302883168582.8705
00074080.png,True,38851.696614583336,487761236773.38403
00066780.png,True,39425.384114583336,381756484187.88086
00026869.jpg,True,20980.406901041668,261845881086.63986
00067071.png,True,26239.567708333332,348047171506.9524
00067094.png,True,28048.388671875,386827723721.8161
00073781.png,True,40291.145833333336,393839516880.78845
00067742.png,True,38720.744791666664,267888828067.96457
00073647.png,True,30865.210286458332,559881705160.5198
00074018.png,True,40133.526041666664,417246262470.1198
00067030.png,True,24645.958984375,361528697711.30615
00068451.png,True,33906.9921875,394557508711.55145
00011923.jpg,True,10215.1943359375,408415763144.82837
00026761.jpg,True,17690.8203125,245793348049.18454
00067542.png,True,25974.445963541668,480953285312.7623
00026791.jpg,True,15764.663736979166,284586847712.5536
00067705.png,True,38842.588541666664,263512786996.36212
00073693.png,True,35484.424479166664,481212000069.5317
00068185.png,True,34646.31640625,394741905227.14575
00068265.png,True,34546.846354166664,359527352537.9155
00011881.jpg,True,12433.740559895834,366534474716.1681
00067419.png,True,32004.086588541668,414547607803.85767
00067519.png,True,27486.358723958332,418937790650.05304
00026725.jpg,True,17289.035807291668,337975686481.5482
00073604.png,True,31163.560546875,454063051410.85333
00073894.png,True,41558.072916666664,330642800635.72217
00068248.png,True,34602.360677083336,383884699013.7056
00073954.png,True,48238.94140625,410154281184.59607
00026755.jpg,True,17457.350911458332,266634667366.01132
00067698.png,True,38963.930989583336,281549101115.6787
00009197.jpg,True,17509.581380208332,323743371408.6156
00073431.png,True,28006.652994791668,287463064538.9966
00026856.jpg,True,16876.931640625,274243389578.67072
00074067.png,True,39370.028645833336,401709837545.4472
00067750.png,True,38602.229166666664,283970571642.0897
00026474.jpg,True,18694.016276041668,292417399148.48016
00027129.jpg,True,22994.841145833332,312072017205.7611
00067334.png,True,28617.699869791668,431774258157.7495
00068293.png,True,34557.70703125,411420634503.22815
00073640.png,True,31011.425130208332,545812434930.2939
00067207.png,True,28438.243489583332,522211705891.2226
00068272.png,True,34591.78125,384046178606.5273
00067940.png,True,35162.947916666664,394530892838.4688
00068182.png,True,34654.944010416664,394846236501.02094
00067300.png,True,32394.487630208332,382756160638.9149
00067166.png,True,26966.186197916668,493644306998.0614
00067223.png,True,30967.203125,433587639764.74945
00066718.png,True,28654.220703125,398599309833.4003
00073872.png,True,37910.51953125,285262800507.4966
00067629.png,True,34290.375,345650933902.3845
00027105.jpg,True,24655.470703125,305662409820.90137
00068365.png,True,35621.735677083336,365641434566.8104
00074110.png,True,40930.915364583336,436767438263.0363
00067479.png,True,32231.403645833332,490055289780.7042
00067554.png,True,23713.811197916668,440480181435.56323
00027026.jpg,True,20547.174479166668,331798810284.7529
00026785.jpg,True,17051.551432291668,356807954872.3363
00009158.jpg,True,14394.435221354166,387879711829.8095
00067322.png,True,29195.190104166668,441106167636.64655
00074103.png,True,40388.888020833336,447770353040.6556
00068058.png,True,35537.373697916664,383124897675.47986
00068523.png,True,31297.583984375,461216436980.83923
00027128.jpg,True,22946.182291666668,289541380875.52795
00068375.png,True,35560.639322916664,428525790833.35754
00027059.jpg,True,22493.766276041668,283140138379.56177
00009202.jpg,True,15481.7001953125,350607405370.08746
00067703.png,True,38692.278645833336,269099237518.7354
00067377.png,True,23000.201171875,413090887606.2272
00067811.png,True,37747.200520833336,257806323784.39966
00073664.png,True,32426.286458333332,506657486951.6251
00011970.jpg,True,12950.689127604166,357125927028.29767
00073614.png,True,29149.537760416668,484293984175.9369
00073839.png,True,37174.911458333336,294222787096.08923
00067055.png,True,28857.283854166668,364489545851.5394
00067081.png,True,26505.615234375,442488909044.1672
00073624.png,True,31001.958333333332,501457683500.4556
00067902.png,True,35940.7109375,239978656104.31192
00073616.png,True,30355.4921875,470762915337.68274
00026483.jpg,True,18837.381510416668,284456574451.698
00068245.png,True,34556.12109375,410105741284.73425
00073598.png,True,30813.572265625,481428473888.68054
00009232.jpg,True,15692.840169270834,414596439639.41296
00073534.png,True,27455.688802083332,401230684086.3687
00026604.jpg,True,24220.432291666668,218667968156.2884
00067381.png,True,25667.918619791668,386762644996.7851
00067950.png,True,35362.805989583336,393361877704.5905
00067795.png,True,37286.7421875,294921737353.8357
00067982.png,True,36209.131510416664,367496453570.0631
00066719.png,True,28920.31640625,381005862246.0272
00068351.png,True,35931.341145833336,355663885324.66754
00068437.png,True,33971.955729166664,370176179142.4432
00073740.png,True,37553.890625,419481591554.8523
00067536.png,True,25743.982421875,432577354850.9788
00026677.jpg,True,16632.041015625,395528722729.0322
00067078.png,True,26564.796223958332,442529080578.4209
00067179.png,True,26609.537109375,466057802722.2727
00073606.png,True,16741.7578125,447418955810.4173
00026667.jpg,True,19818.884765625,239448837352.4571
00026965.jpg,True,20276.531901041668,388979530670.6602
00067725.png,True,39311.37890625,266763157020.97314
00067762.png,True,37916.126302083336,283654399375.1062
00067693.png,True,38856.104166666664,254942574595.11346
00011933.jpg,True,10819.0849609375,354070405072.60144
00067987.png,True,36219.833333333336,393363413945.7003
00068324.png,True,34816.526041666664,366489412229.8157
00026450.jpg,True,18309.660807291668,223244415598.61273
00068119.png,True,32454.55859375,396971936995.3448
00073964.png,True,47782.859375,362365207815.1119
00068079.png,True,34244.649739583336,420770515516.338
00068139.png,True,32932.092447916664,372700952469.6292
00067546.png,True,25127.13671875,485899349238.666
00011984.jpg,True,14076.06640625,341621966291.30566
00068473.png,True,33922.158854166664,468030647959.7411
00068109.png,True,33165.936848958336,397931641353.27203
00067904.png,True,35948.471354166664,262627324533.70023
00066987.png,True,37972.595052083336,342964258268.0513
00073361.png,True,32655.658854166668,357675565624.0685
00067136.png,True,24725.580729166668,437347499053.9138
00067566.png,True,20030.543619791668,397239546179.7214
00068306.png,True,34573.196614583336,386027600432.99646
00067328.png,True,28770.927734375,437274590342.5978
00066890.png,True,32312.861979166668,398031573048.8982
00073395.png,True,36838.221354166664,348207549672.48737
00026770.jpg,True,17556.95703125,271458741473.69534
00067331.png,True,28646.714192708332,428038014315.86
00009234.jpg,True,16016.894856770834,354409771332.7094
00073644.png,True,30859.856119791668,499715830307.2803
00009162.jpg,True,14315.769205729166,400525440636.81506
00066954.png,True,37611.920572916664,420246274418.23645
00067293.png,True,31571.335286458332,388241878824.4275
00026472.jpg,True,18180.589192708332,270853013258.36932
00067068.png,True,25964.874348958332,396171572032.09753
00026995.jpg,True,20379.205729166668,349370316171.51404
00068075.png,True,34523.106770833336,395499117774.8641
00068108.png,True,33211.416666666664,384924341764.64874
00067775.png,True,37859.826822916664,268568032128.91577
00066634.png,True,37389.010416666664,510504484873.9151
00026918.jpg,True,22211.847005208332,331061778275.8389
00067147.png,True,26381.906901041668,480025998175.81067
00066766.png,True,36636.967447916664,469753578937.2693
00074075.png,True,40435.916666666664,393207607579.38684
00026938.jpg,True,21269.689453125,372096678969.4343
00073402.png,True,38160.119791666664,344930612948.04
00009178.jpg,True,14625.407552083334,441980884190.7845
00066675.png,True,41209.157552083336,402585232351.7127
00073537.png,True,27113.222005208332,355133565429.0824
00066655.png,True,40036.412760416664,372374486099.42975
00068310.png,True,34641.180989583336,388286942857.3763
00074066.png,True,39141.067708333336,408089767032.14355
00067569.png,True,20091.028645833332,419973565014.86694
00068184.png,True,34630.578125,415499782084.3992
00067720.png,True,39318.194010416664,277777501101.1332
00011987.jpg,True,15301.303059895834,351158996401.3968
00073625.png,True,31121.578776041668,473753219746.8203
00067172.png,True,26577.745442708332,415056643668.44055
00066643.png,True,37954.639322916664,457046336651.8152
00026927.jpg,True,21392.784505208332,297223296512.885
00012058.jpg,True,17906.854166666668,320560374614.89954
00068225.png,True,34571.59765625,365962462820.991
00027100.jpg,True,25287.303385416668,279090951577.7496
00066759.png,True,42670.71484375,342737177059.8733
00067545.png,True,25361.998046875,440628615111.3137
00026846.jpg,True,19897.470703125,254689198012.00296
00074114.png,True,40834.34765625,493758580059.19037
00068440.png,True,33997.6875,392576832616.343
00026682.jpg,True,16733.1484375,333964769862.7884
00067876.png,True,36015.5234375,257160092739.02197
00067325.png,True,29088.112630208332,451722541913.7729
00026621.jpg,True,12990.2109375,236903884085.03595
00011941.jpg,True,6835.677408854167,479759064006.3141
00067529.png,True,25074.75,429709464984.95825
00066790.png,True,47952.946614583336,330570773950.44684
00068253.png,True,34635.93359375,375736476623.8075
00009224.jpg,True,14974.060546875,305219738444.44183
00068064.png,True,35679.895833333336,412890291022.86066
00073652.png,True,31130.530598958332,527071206651.5041
00009152.jpg,True,14670.321614583334,339381744267.0089
00066677.png,True,40787.559895833336,366961700188.3936
00067911.png,True,35819.803385416664,271353494042.1921
00026497.jpg,True,21550.300130208332,236429757922.93597
00067821.png,True,37641.9765625,256866050178.55774
00073454.png,True,26162.598307291668,378861151489.9153
00073410.png,True,35501.70703125,288557008366.4762
00073382.png,True,35234.380208333336,333121106345.6012
00074020.png,True,40853.235677083336,391117182262.3827
00067590.png,True,20344.133463541668,296227234033.4386
00067079.png,True,26631.104166666668,450587731254.39417
00066734.png,True,33288.393229166664,449926696353.74493
00073670.png,True,33436.130208333336,494760823151.24695
00067855.png,True,36491.662760416664,236618293339.61945
00067245.png,True,26847.274088541668,416358653524.47943
00066925.png,True,36962.11328125,388746798327.38873
00068315.png,True,34609.7890625,374536557933.66016
00068010.png,True,35174.55859375,381045228818.1908
00074112.png,True,40916.311197916664,413233308872.95874
00068166.png,True,34674.971354166664,412392043325.4787
00068051.png,True,35396.8203125,412195841795.9391
00066963.png,True,41996.826822916664,418799728811.09186
00068360.png,True,35899.84765625,384264448594.8422
00067860.png,True,36236.057291666664,234991745336.76886
00073917.png,True,46034.5703125,362975404645.9715
00067815.png,True,37856.010416666664,269462632205.12448
00073750.png,True,37818.959635416664,443258561873.813
00067658.png,True,38111.033854166664,260616998249.76355
00026493.jpg,True,19750.109375,337795378056.02
00066973.png,True,37845.252604166664,440803257414.72095
00067170.png,True,27016.7578125,441821745152.2138
00073549.png,True,27329.333333333332,370521231000.74146
00026573.jpg,True,18116.689453125,227280087175.8974
00068512.png,True,30987.765625,404933783886.78015
00067875.png,True,36041.165364583336,247880989044.13803
00073376.png,True,34523.748697916664,349099612173.94305
00067458.png,True,36779.139322916664,442708652960.10516
00068277.png,True,34537.625,396308763434.2636
00073384.png,True,35412.841145833336,337424610986.9603
00026649.jpg,True,23807.3515625,266378158519.38556
00073558.png,True,28927.396484375,391154911493.2165
00026535.jpg,True,23649.925130208332,251680149438.27924
00067182.png,True,26907.254557291668,491704363850.5638
00067121.png,True,24853.853515625,403920868873.24133
00073868.png,True,38037.921875,255977997954.94385
00066813.png,True,46174.546875,337121156675.1431
00068088.png,True,34146.51171875,407024719695.2717
00009193.jpg,True,16708.247395833332,509619520209.65454
00009249.jpg,True,15749.724609375,368557703438.0497
00067061.png,True,29545.314453125,356474807188.78534
00074119.png,True,40965.4296875,395079898753.8312
00073823.png,True,36747.936197916664,308524843747.90985
00073783.png,True,40318.044270833336,428019845641.65485
00009214.jpg,True,14642.503580729166,476148714237.6612
00067260.png,True,31392.401041666668,420361955154.58386
00068036.png,True,36032.665364583336,358953161146.9193
00068463.png,True,33792.67578125,506520823454.8312
00073865.png,True,37574.666666666664,269533199956.39832
00073976.png,True,47082.350260416664,383679445544.4358
00026449.jpg,True,18352.518229166668,268270905259.2339
00074046.png,True,36976.227864583336,416210495723.3768
00027203.jpg,True,30932.272135416668,237637941237.60864
00066715.png,True,28167.759114583332,385266796131.74335
00026492.jpg,True,15750.0927734375,250309230170.41492
00026453.jpg,True,18749.400390625,240598742604.3257
00067020.png,True,27570.204427083332,453735154007.03265
00066739.png,True,35947.82421875,361591821365.84375
00009146.jpg,True,15097.978841145834,295090075499.1488
00067949.png,True,35320.126302083336,349809023042.97754
00027114.jpg,True,24355.430338541668,324372878528.22235
00067610.png,True,29996.409505208332,307601975635.2134
00027081.jpg,True,25542.412109375,272432669258.1373
00067128.png,True,23781.8046875,446427047080.51294
00073373.png,True,32253.758463541668,348524959886.3094
00073841.png,True,36909.013020833336,275169168469.591
00066912.png,True,35040.540364583336,453604775520.9425
